entry_date,report_date,asset,direction,nr_net_rank,entry_price,price_1w,price_2w,price_4w,ret_1w_pct,ret_2w_pct,ret_4w_pct,correct_4w,split,prev_4w_ret_pct
2014-07-11,2014-07-01,AUD,SHORT,1.0,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2014-07-18,2014-07-08,AUD,SHORT,0.889,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2014-08-01,2014-07-22,AUD,SHORT,0.897,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2014-08-08,2014-07-29,AUD,SHORT,0.867,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2014-10-17,2014-10-07,AUD,LONG,0.1,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-10-24,2014-10-14,AUD,LONG,0.146,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-10-31,2014-10-21,AUD,LONG,0.143,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-11-14,2014-11-04,AUD,LONG,0.114,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-11-21,2014-11-11,AUD,LONG,0.067,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-11-28,2014-11-18,AUD,LONG,0.13,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-12-12,2014-12-02,AUD,LONG,0.125,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-12-19,2014-12-09,AUD,LONG,0.082,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2014-12-26,2014-12-16,AUD,LONG,0.06,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-01-02,2014-12-23,AUD,LONG,0.059,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-01-09,2014-12-30,AUD,LONG,0.058,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-01-16,2015-01-06,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-01-23,2015-01-13,AUD,LONG,0.038,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-01-30,2015-01-20,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-02-06,2015-01-27,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-02-13,2015-02-03,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-02-20,2015-02-10,AUD,LONG,0.058,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-02-27,2015-02-17,AUD,LONG,0.077,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-03-06,2015-02-24,AUD,LONG,0.096,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-03-13,2015-03-03,AUD,LONG,0.135,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-03-20,2015-03-10,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-03-27,2015-03-17,AUD,LONG,0.135,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-04-17,2015-04-07,AUD,LONG,0.135,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-04-24,2015-04-14,AUD,LONG,0.096,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-07-31,2015-07-21,AUD,LONG,0.038,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-08-07,2015-07-28,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-08-14,2015-08-04,AUD,LONG,0.019,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-09-18,2015-09-08,AUD,LONG,0.038,0.6973,0.6973,0.6973,0.6973,0.0,0.0,0.0,NO,IS,0.0
2015-10-23,2015-10-13,AUD,SHORT,0.942,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2015-10-30,2015-10-20,AUD,SHORT,0.962,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2015-11-06,2015-10-27,AUD,SHORT,0.962,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2015-12-11,2015-12-01,AUD,SHORT,0.942,0.6973,0.6973,0.6973,0.6977,-0.0,-0.0,-0.057,NO,IS,0.0
2015-12-18,2015-12-08,AUD,SHORT,1.0,0.6973,0.6973,0.6973,0.6973,-0.0,-0.0,-0.0,NO,IS,0.0
2015-12-25,2015-12-15,AUD,SHORT,0.981,0.6973,0.6973,0.6977,0.7063,-0.0,-0.057,-1.291,NO,IS,0.0
2016-01-01,2015-12-22,AUD,SHORT,0.923,0.6973,0.6977,0.6973,0.7191,-0.057,-0.0,-3.126,NO,IS,0.0
2016-01-08,2015-12-29,AUD,SHORT,0.981,0.6977,0.6973,0.7063,0.7088,0.057,-1.233,-1.591,NO,IS,0.057
2016-01-15,2016-01-05,AUD,SHORT,0.904,0.6973,0.7063,0.7191,0.7151,-1.291,-3.126,-2.553,NO,IS,0.0
2016-02-19,2016-02-09,AUD,SHORT,1.0,0.7234,0.7352,0.7452,0.7494,-1.631,-3.014,-3.594,NO,IS,2.421
2016-02-26,2016-02-16,AUD,SHORT,1.0,0.7352,0.7452,0.7621,0.765,-1.36,-3.659,-4.053,NO,IS,2.239
2016-03-04,2016-02-23,AUD,SHORT,1.0,0.7452,0.7621,0.7494,0.7485,-2.268,-0.564,-0.443,NO,IS,5.135
2016-03-11,2016-03-01,AUD,SHORT,0.981,0.7621,0.7494,0.765,0.7683,1.666,-0.381,-0.814,NO,IS,6.573
2016-03-18,2016-03-08,AUD,SHORT,1.0,0.7494,0.765,0.7485,0.7727,-2.082,0.12,-3.109,NO,IS,3.594
2016-03-25,2016-03-15,AUD,SHORT,1.0,0.765,0.7485,0.7683,0.7622,2.157,-0.431,0.366,YES,IS,4.053
2016-04-01,2016-03-22,AUD,SHORT,1.0,0.7485,0.7683,0.7727,0.7449,-2.645,-3.233,0.481,YES,IS,0.443
2016-04-08,2016-03-29,AUD,SHORT,0.981,0.7683,0.7727,0.7622,0.732,-0.573,0.794,4.725,YES,IS,0.814
2016-04-15,2016-04-05,AUD,SHORT,0.962,0.7727,0.7622,0.7449,0.7215,1.359,3.598,6.626,YES,IS,3.109
2016-04-22,2016-04-12,AUD,SHORT,0.923,0.7622,0.7449,0.732,0.721,2.27,3.962,5.405,YES,IS,-0.366
2016-04-29,2016-04-19,AUD,SHORT,0.904,0.7449,0.732,0.7215,0.722,1.732,3.141,3.074,YES,IS,-0.481
2016-05-06,2016-04-26,AUD,SHORT,0.885,0.732,0.7215,0.721,0.7445,1.434,1.503,-1.708,NO,IS,-4.725
2016-05-13,2016-05-03,AUD,SHORT,0.865,0.7215,0.721,0.722,0.7347,0.069,-0.069,-1.83,NO,IS,-6.626
2016-07-22,2016-07-12,AUD,SHORT,0.865,0.749,0.7624,0.7697,0.7611,-1.789,-2.764,-1.615,NO,IS,0.889
2016-08-26,2016-08-16,AUD,SHORT,0.904,0.7552,0.7641,0.7515,0.763,-1.178,0.49,-1.033,NO,IS,-0.944
2017-01-13,2017-01-03,AUD,LONG,0.096,0.7547,0.7544,0.7654,0.769,-0.04,1.418,1.895,YES,IS,4.892
2017-01-20,2017-01-10,AUD,LONG,0.077,0.7544,0.7654,0.7622,0.7712,1.458,1.034,2.227,YES,IS,4.851
2017-01-27,2017-01-17,AUD,LONG,0.115,0.7654,0.7622,0.769,0.7566,-0.418,0.47,-1.15,NO,IS,4.534
2017-03-31,2017-03-21,AUD,SHORT,0.981,0.754,0.7583,0.7525,0.7399,-0.57,0.199,1.87,YES,IS,0.453
2017-05-19,2017-05-09,AUD,LONG,0.058,0.7452,0.7373,0.7546,0.7541,-1.06,1.261,1.194,YES,IS,-0.228
2017-05-26,2017-05-16,AUD,LONG,0.019,0.7373,0.7546,0.7582,0.7676,2.346,2.835,4.11,YES,IS,-0.351
2017-06-02,2017-05-23,AUD,LONG,0.058,0.7546,0.7582,0.7541,0.7584,0.477,-0.066,0.504,YES,IS,2.36
2017-06-09,2017-05-30,AUD,LONG,0.096,0.7582,0.7541,0.7676,0.7731,-0.541,1.24,1.965,YES,IS,2.307
2017-07-28,2017-07-18,AUD,SHORT,1.0,0.7943,0.7891,0.7902,0.7948,0.655,0.516,-0.063,NO,IS,4.734
2017-08-04,2017-07-25,AUD,SHORT,1.0,0.7891,0.7902,0.7903,0.8029,-0.139,-0.152,-1.749,NO,IS,2.07
2017-08-11,2017-08-01,AUD,SHORT,1.0,0.7902,0.7903,0.7948,0.7986,-0.013,-0.582,-1.063,NO,IS,-0.716
2017-08-18,2017-08-08,AUD,SHORT,0.981,0.7903,0.7948,0.8029,0.7928,-0.569,-1.594,-0.316,NO,IS,-0.816
2017-08-25,2017-08-15,AUD,SHORT,0.981,0.7948,0.8029,0.7986,0.7857,-1.019,-0.478,1.145,YES,IS,0.063
2017-09-01,2017-08-22,AUD,SHORT,0.942,0.8029,0.7986,0.7928,0.7789,0.536,1.258,2.989,YES,IS,1.749
2017-09-08,2017-08-29,AUD,SHORT,0.923,0.7986,0.7928,0.7857,0.7828,0.726,1.615,1.978,YES,IS,1.063
2017-09-15,2017-09-05,AUD,SHORT,0.981,0.7928,0.7857,0.7789,0.7861,0.896,1.753,0.845,YES,IS,0.316
2017-09-22,2017-09-12,AUD,SHORT,1.0,0.7857,0.7789,0.7828,0.7665,0.865,0.369,2.444,YES,IS,-1.145
2017-12-22,2017-12-12,AUD,LONG,0.058,0.7797,0.7865,0.7893,0.8021,0.872,1.231,2.873,YES,IS,3.067
2018-05-04,2018-04-24,AUD,LONG,0.058,0.7536,0.7509,0.7579,0.7621,-0.358,0.571,1.128,YES,IS,-2.837
2018-05-11,2018-05-01,AUD,LONG,0.038,0.7509,0.7579,0.7567,0.7484,0.932,0.772,-0.333,NO,IS,-2.784
2018-05-18,2018-05-08,AUD,LONG,0.019,0.7579,0.7567,0.7621,0.7391,-0.158,0.554,-2.481,NO,IS,0.344
2018-05-25,2018-05-15,AUD,LONG,0.019,0.7567,0.7621,0.7484,0.7347,0.714,-1.097,-2.907,NO,IS,0.478
2018-06-01,2018-05-22,AUD,LONG,0.019,0.7621,0.7484,0.7391,0.7379,-1.798,-3.018,-3.175,NO,IS,1.128
2018-06-08,2018-05-29,AUD,LONG,0.058,0.7484,0.7391,0.7347,0.7405,-1.243,-1.831,-1.056,NO,IS,-0.333
2018-06-15,2018-06-05,AUD,LONG,0.096,0.7391,0.7347,0.7379,0.7359,-0.595,-0.162,-0.433,NO,IS,-2.481
2018-06-22,2018-06-12,AUD,LONG,0.135,0.7347,0.7379,0.7405,0.7379,0.436,0.789,0.436,YES,IS,-2.907
2018-06-29,2018-06-19,AUD,LONG,0.077,0.7379,0.7405,0.7359,0.7364,0.352,-0.271,-0.203,NO,IS,-3.175
2018-07-06,2018-06-26,AUD,LONG,0.038,0.7405,0.7359,0.7379,0.7385,-0.621,-0.351,-0.27,NO,IS,-1.056
2018-07-13,2018-07-03,AUD,LONG,0.019,0.7359,0.7379,0.7364,0.726,0.272,0.068,-1.345,NO,IS,-0.433
2018-07-20,2018-07-10,AUD,LONG,0.038,0.7379,0.7364,0.7385,0.7246,-0.203,0.081,-1.802,NO,IS,0.436
2018-07-27,2018-07-17,AUD,LONG,0.115,0.7364,0.7385,0.726,0.7257,0.285,-1.412,-1.453,NO,IS,-0.203
2018-08-03,2018-07-24,AUD,LONG,0.135,0.7385,0.726,0.7246,0.7203,-1.693,-1.882,-2.464,NO,IS,-0.27
2018-08-10,2018-07-31,AUD,LONG,0.135,0.726,0.7246,0.7257,0.7195,-0.193,-0.041,-0.895,NO,IS,-1.345
2018-08-17,2018-08-07,AUD,LONG,0.038,0.7246,0.7257,0.7203,0.7291,0.152,-0.593,0.621,YES,IS,-1.802
2018-08-24,2018-08-14,AUD,LONG,0.019,0.7257,0.7203,0.7195,0.7212,-0.744,-0.854,-0.62,NO,IS,-1.453
2018-08-31,2018-08-21,AUD,LONG,0.019,0.7203,0.7195,0.7291,0.7076,-0.111,1.222,-1.763,NO,IS,-2.464
2018-09-14,2018-09-04,AUD,LONG,0.058,0.7291,0.7212,0.7076,0.7109,-1.084,-2.949,-2.496,NO,IS,0.621
2018-09-21,2018-09-11,AUD,LONG,0.096,0.7212,0.7076,0.7106,0.7086,-1.886,-1.47,-1.747,NO,IS,-0.62
2018-09-28,2018-09-18,AUD,LONG,0.038,0.7076,0.7106,0.7109,0.7208,0.424,0.466,1.865,YES,IS,-1.763
2018-11-09,2018-10-30,AUD,LONG,0.115,0.7291,0.7266,0.7322,0.7226,-0.343,0.425,-0.892,NO,IS,2.56
2019-05-24,2019-05-14,AUD,SHORT,0.885,0.6914,0.6977,0.6917,0.7008,-0.911,-0.043,-1.36,NO,IS,-1.2
2019-05-31,2019-05-21,AUD,SHORT,0.865,0.6977,0.6917,0.6928,0.7041,0.86,0.702,-0.917,NO,IS,-0.257
2019-06-21,2019-06-11,AUD,SHORT,0.923,0.7008,0.7041,0.6975,0.6951,-0.471,0.471,0.813,YES,IS,1.36
2019-07-05,2019-06-25,AUD,SHORT,0.904,0.6975,0.7074,0.6951,0.6806,-1.419,0.344,2.423,YES,IS,0.839
2019-07-12,2019-07-02,AUD,SHORT,0.981,0.7074,0.6951,0.6808,0.6776,1.739,3.76,4.213,YES,IS,2.107
2019-07-19,2019-07-09,AUD,SHORT,0.923,0.6951,0.6808,0.6806,0.6763,2.057,2.086,2.705,YES,IS,-0.813
2019-07-26,2019-07-16,AUD,SHORT,0.981,0.6808,0.6806,0.6776,0.6731,0.029,0.47,1.131,YES,IS,-3.309
2019-08-02,2019-07-23,AUD,SHORT,1.0,0.6806,0.6776,0.6763,0.6819,0.441,0.632,-0.191,NO,IS,-2.423
2019-08-09,2019-07-30,AUD,SHORT,0.962,0.6776,0.6763,0.6731,0.6867,0.192,0.664,-1.343,NO,IS,-4.213
2019-08-16,2019-08-06,AUD,SHORT,0.923,0.6763,0.6731,0.6819,0.6805,0.473,-0.828,-0.621,NO,IS,-2.705
2019-09-13,2019-09-03,AUD,SHORT,0.904,0.6805,0.6758,0.6746,0.6831,0.691,0.867,-0.382,NO,IS,0.621
2019-09-20,2019-09-10,AUD,SHORT,0.923,0.6758,0.6746,0.6763,0.6827,0.178,-0.074,-1.021,NO,IS,0.401
2019-09-27,2019-09-17,AUD,SHORT,0.885,0.6746,0.6763,0.6831,0.6891,-0.252,-1.26,-2.149,NO,IS,-1.071
2019-10-04,2019-09-24,AUD,SHORT,0.865,0.6763,0.6831,0.6827,0.6902,-1.005,-0.946,-2.055,NO,IS,-1.514
2019-10-25,2019-10-15,AUD,SHORT,0.923,0.6891,0.6902,0.6785,0.6781,-0.16,1.538,1.596,YES,IS,2.149
2019-11-01,2019-10-22,AUD,SHORT,0.962,0.6902,0.6785,0.6788,0.6833,1.695,1.652,1.0,YES,IS,2.055
2019-11-08,2019-10-29,AUD,SHORT,1.0,0.6785,0.6788,0.6781,0.69,-0.044,0.059,-1.695,NO,IS,-0.673
2019-11-15,2019-11-05,AUD,SHORT,0.942,0.6788,0.6781,0.6833,0.6891,0.103,-0.663,-1.517,NO,IS,-0.571
2019-11-22,2019-11-12,AUD,SHORT,1.0,0.6781,0.6833,0.69,0.6948,-0.767,-1.755,-2.463,NO,IS,-1.596
2019-11-29,2019-11-19,AUD,SHORT,0.962,0.6833,0.69,0.6891,0.6983,-0.981,-0.849,-2.195,NO,IS,-1.0
2019-12-06,2019-11-26,AUD,SHORT,0.981,0.69,0.6891,0.6948,0.6851,0.13,-0.696,0.71,YES,IS,1.695
2019-12-13,2019-12-03,AUD,SHORT,1.0,0.6891,0.6948,0.6983,0.6899,-0.827,-1.335,-0.116,NO,IS,1.517
2019-12-20,2019-12-10,AUD,SHORT,1.0,0.6948,0.6983,0.6851,0.6844,-0.504,1.396,1.497,YES,IS,2.463
2019-12-27,2019-12-17,AUD,SHORT,0.962,0.6983,0.6851,0.6899,0.671,1.89,1.203,3.909,YES,IS,2.195
2020-01-03,2019-12-24,AUD,SHORT,0.942,0.6851,0.6899,0.6844,0.6731,-0.701,0.102,1.752,YES,IS,-0.71
2020-01-10,2019-12-31,AUD,SHORT,1.0,0.6899,0.6844,0.671,0.6724,0.797,2.74,2.537,YES,IS,0.116
2020-01-17,2020-01-07,AUD,SHORT,1.0,0.6844,0.671,0.6731,0.6617,1.958,1.651,3.317,YES,IS,-1.497
2020-01-24,2020-01-14,AUD,SHORT,0.981,0.671,0.6731,0.6724,0.6586,-0.313,-0.209,1.848,YES,IS,-3.909
2020-01-31,2020-01-21,AUD,SHORT,0.942,0.6731,0.6724,0.6617,0.6594,0.104,1.694,2.035,YES,IS,-1.752
2020-04-24,2020-04-14,AUD,LONG,0.077,0.6523,0.6487,0.6433,0.6659,-0.552,-1.38,2.085,YES,IS,7.872
2020-05-01,2020-04-21,AUD,LONG,0.058,0.6487,0.6433,0.6565,0.694,-0.832,1.202,6.983,YES,IS,2.838
2020-05-15,2020-05-05,AUD,LONG,0.096,0.6565,0.6659,0.694,0.6847,1.432,5.712,4.296,YES,IS,2.787
2020-05-22,2020-05-12,AUD,LONG,0.115,0.6659,0.694,0.6848,0.6873,4.22,2.838,3.214,YES,IS,2.085
2020-06-05,2020-05-26,AUD,LONG,0.135,0.6848,0.6847,0.6873,0.6966,-0.015,0.365,1.723,YES,IS,6.451
2020-06-26,2020-06-16,AUD,SHORT,0.923,0.6919,0.6966,0.6969,0.7179,-0.679,-0.723,-3.758,NO,IS,-0.303
2020-07-03,2020-06-23,AUD,SHORT,0.904,0.6966,0.6969,0.7109,0.7235,-0.043,-2.053,-3.862,NO,IS,1.723
2020-07-17,2020-07-07,AUD,SHORT,0.962,0.7109,0.7179,0.7235,0.7194,-0.985,-1.772,-1.196,NO,IS,3.434
2020-07-24,2020-07-14,AUD,SHORT,0.904,0.7179,0.7235,0.7143,0.726,-0.78,0.501,-1.128,NO,IS,3.758
2020-07-31,2020-07-21,AUD,SHORT,0.923,0.7235,0.7143,0.7194,0.7275,1.272,0.567,-0.553,NO,IS,3.862
2020-08-07,2020-07-28,AUD,SHORT,0.962,0.7143,0.7194,0.726,0.7267,-0.714,-1.638,-1.736,NO,IS,2.497
2020-08-14,2020-08-04,AUD,SHORT,0.981,0.7194,0.726,0.7275,0.7305,-0.917,-1.126,-1.543,NO,IS,1.196
2020-08-21,2020-08-11,AUD,SHORT,0.962,0.726,0.7275,0.7267,0.7051,-0.207,-0.096,2.879,YES,IS,1.128
2020-08-28,2020-08-18,AUD,SHORT,0.981,0.7275,0.7267,0.7305,0.7193,0.11,-0.412,1.127,YES,IS,0.553
2020-09-04,2020-08-25,AUD,SHORT,0.962,0.7267,0.7305,0.7051,0.7164,-0.523,2.972,1.417,YES,IS,1.736
2020-09-11,2020-09-01,AUD,SHORT,0.981,0.7305,0.7051,0.7193,0.7091,3.477,1.533,2.929,YES,IS,1.543
2020-09-18,2020-09-08,AUD,SHORT,0.981,0.7051,0.7193,0.7164,0.7115,-2.014,-1.603,-0.908,NO,IS,-2.879
2020-09-25,2020-09-15,AUD,SHORT,0.904,0.7193,0.7164,0.7091,0.7026,0.403,1.418,2.322,YES,IS,-1.127
2020-10-23,2020-10-13,AUD,SHORT,0.885,0.7026,0.7286,0.7237,0.7367,-3.701,-3.003,-4.853,NO,IS,-2.322
2020-10-30,2020-10-20,AUD,SHORT,0.904,0.7286,0.7237,0.7292,0.74475,0.673,-0.082,-2.217,NO,IS,1.703
2020-11-27,2020-11-17,AUD,SHORT,0.942,0.74475,0.7527,0.7625,0.76965,-1.067,-2.383,-3.343,NO,IS,2.217
2020-12-11,2020-12-01,AUD,SHORT,1.0,0.7625,0.76055,0.76965,0.7785,0.256,-0.938,-2.098,NO,IS,4.567
2020-12-18,2020-12-08,AUD,SHORT,1.0,0.76055,0.76965,0.7759,0.77605,-1.196,-2.018,-2.038,NO,IS,3.237
2020-12-25,2020-12-15,AUD,SHORT,1.0,0.76965,0.7759,0.7785,0.7696,-0.812,-1.15,0.006,YES,IS,3.343
2020-12-31,2020-12-21,AUD,SHORT,0.942,0.7759,0.7785,0.77605,0.76025,-0.335,-0.019,2.017,YES,IS,3.082
2021-01-08,2020-12-29,AUD,SHORT,1.0,0.7785,0.77605,0.7696,0.7749,0.315,1.143,0.462,YES,IS,2.098
2021-01-15,2021-01-05,AUD,SHORT,0.962,0.77605,0.7696,0.76025,0.77685,0.831,2.036,-0.103,NO,IS,2.038
2021-01-22,2021-01-12,AUD,SHORT,0.885,0.7696,0.76025,0.7749,0.79035,1.215,-0.689,-2.696,NO,IS,-0.006
2021-01-29,2021-01-19,AUD,SHORT,0.942,0.76025,0.7749,0.77685,0.77285,-1.927,-2.183,-1.657,NO,IS,-2.017
2021-02-05,2021-01-26,AUD,SHORT,0.904,0.7749,0.77685,0.79035,0.77875,-0.252,-1.994,-0.497,NO,IS,-0.462
2021-02-12,2021-02-02,AUD,SHORT,0.942,0.77685,0.79035,0.77285,0.77625,-1.738,0.515,0.077,YES,IS,0.103
2021-02-19,2021-02-09,AUD,SHORT,0.865,0.79035,0.77285,0.77875,0.75835,2.214,1.468,4.049,YES,IS,2.696
2021-02-26,2021-02-16,AUD,SHORT,0.885,0.77285,0.77875,0.77625,0.76165,-0.763,-0.44,1.449,YES,IS,1.657
2021-03-05,2021-02-23,AUD,SHORT,1.0,0.77875,0.77625,0.75835,0.7651,0.321,2.62,1.753,YES,IS,0.497
2021-05-21,2021-05-11,AUD,SHORT,0.942,0.77445,0.7651,0.7755,0.75835,1.207,-0.136,2.079,YES,IS,-0.399
2021-07-02,2021-06-22,AUD,LONG,0.038,0.7425,0.74175,0.7389,0.74045,-0.101,-0.485,-0.276,NO,IS,-4.255
2021-07-09,2021-06-29,AUD,LONG,0.077,0.74175,0.7389,0.7402,0.73325,-0.384,-0.209,-1.146,NO,IS,-1.794
2021-07-16,2021-07-06,AUD,LONG,0.038,0.7389,0.7402,0.74045,0.71505,0.176,0.21,-3.228,NO,IS,-2.565
2021-07-23,2021-07-13,AUD,LONG,0.019,0.7402,0.74045,0.73325,0.7238,0.034,-0.939,-2.216,NO,IS,-0.791
2021-07-30,2021-07-20,AUD,LONG,0.019,0.74045,0.73325,0.71505,0.7404,-0.972,-3.43,-0.007,NO,IS,-0.276
2021-08-06,2021-07-27,AUD,LONG,0.019,0.73325,0.71505,0.7238,0.73715,-2.482,-1.289,0.532,YES,IS,-1.146
2021-08-13,2021-08-03,AUD,LONG,0.038,0.71505,0.7238,0.7404,0.7296,1.224,3.545,2.035,YES,IS,-3.228
2021-08-20,2021-08-10,AUD,LONG,0.019,0.7238,0.7404,0.73715,0.73095,2.293,1.844,0.988,YES,IS,-2.216
2021-08-27,2021-08-17,AUD,LONG,0.019,0.7404,0.73715,0.7296,0.72325,-0.439,-1.459,-2.316,NO,IS,-0.007
2021-09-03,2021-08-24,AUD,LONG,0.019,0.73715,0.7296,0.73095,0.731,-1.024,-0.841,-0.834,NO,IS,0.532
2021-09-10,2021-08-31,AUD,LONG,0.019,0.7296,0.73095,0.72325,0.74175,0.185,-0.87,1.665,YES,IS,2.035
2021-09-17,2021-09-07,AUD,LONG,0.096,0.73095,0.72325,0.731,0.74655,-1.053,0.007,2.134,YES,IS,0.988
2021-09-24,2021-09-14,AUD,LONG,0.115,0.72325,0.731,0.74175,0.75395,1.072,2.558,4.245,YES,IS,-2.316
2021-10-01,2021-09-21,AUD,LONG,0.077,0.731,0.74175,0.74655,0.74,1.471,2.127,1.231,YES,IS,-0.834
2021-10-08,2021-09-28,AUD,LONG,0.077,0.74175,0.74655,0.75395,0.7292,0.647,1.645,-1.692,NO,IS,1.665
2021-10-15,2021-10-05,AUD,LONG,0.077,0.74655,0.75395,0.74,0.7276,0.991,-0.877,-2.538,NO,IS,2.134
2021-12-17,2021-12-07,AUD,LONG,0.115,0.725,0.72565,0.71655,0.72435,0.09,-1.166,-0.09,NO,IS,0.87
2021-12-24,2021-12-14,AUD,LONG,0.058,0.72565,0.71655,0.72905,0.70265,-1.254,0.469,-3.17,NO,IS,2.363
2021-12-31,2021-12-21,AUD,LONG,0.135,0.71655,0.72905,0.72435,0.7133,1.744,1.089,-0.454,NO,IS,0.294
2022-01-07,2021-12-28,AUD,LONG,0.135,0.72905,0.72435,0.70265,0.717,-0.645,-3.621,-1.653,NO,IS,1.631
2022-04-15,2022-04-05,AUD,SHORT,0.942,0.73725,0.7097,0.7093,0.7065,3.737,3.791,4.171,YES,IS,-1.896
2022-11-04,2022-10-25,AUD,LONG,0.115,0.65925,0.6691,0.67385,0.6773,1.494,2.215,2.738,YES,OOS,4.543
2023-01-20,2023-01-10,AUD,SHORT,0.904,0.71175,0.7075,0.69405,0.6809,0.597,2.487,4.334,YES,OOS,4.816
2023-01-27,2023-01-17,AUD,SHORT,0.923,0.7075,0.69405,0.69025,0.67305,1.901,2.438,4.869,YES,OOS,4.652
2023-02-03,2023-01-24,AUD,SHORT,0.904,0.69405,0.69025,0.6809,0.65875,0.548,1.895,5.086,YES,OOS,-0.466
2023-02-10,2023-01-31,AUD,SHORT,0.904,0.69025,0.6809,0.67305,0.6656,1.355,2.492,3.571,YES,OOS,-0.318
2023-02-17,2023-02-07,AUD,SHORT,0.885,0.6809,0.67305,0.65875,0.66835,1.153,3.253,1.843,YES,OOS,-4.334
2023-02-24,2023-02-14,AUD,SHORT,0.865,0.67305,0.65875,0.6656,0.6713,2.125,1.107,0.26,YES,OOS,-4.869
2023-03-17,2023-03-07,AUD,LONG,0.135,0.66835,0.6713,0.66815,0.67485,0.441,-0.03,0.973,YES,OOS,-1.843
2023-03-24,2023-03-14,AUD,LONG,0.077,0.6713,0.66815,0.6789,0.66345,-0.469,1.132,-1.169,NO,OOS,-0.26
2023-03-31,2023-03-21,AUD,LONG,0.115,0.66815,0.6789,0.67485,0.66975,1.609,1.003,0.239,YES,OOS,1.427
2023-05-05,2023-04-25,AUD,LONG,0.038,0.66995,0.6621,0.6509,0.67165,-1.172,-2.843,0.254,YES,OOS,-1.318
2023-06-09,2023-05-30,AUD,LONG,0.019,0.6892,0.6763,0.66225,0.6892,-1.872,-3.91,0.0,NO,OOS,4.093
2023-06-30,2023-06-20,AUD,SHORT,0.865,0.66275,0.6892,0.6786,0.6549,-3.991,-2.392,1.184,YES,OOS,-1.325
2023-07-07,2023-06-27,AUD,SHORT,0.885,0.6892,0.6786,0.6707,0.65375,1.538,2.684,5.144,YES,OOS,0.0
2023-08-04,2023-07-25,AUD,SHORT,0.904,0.65375,0.6402,0.6427,0.63805,2.073,1.69,2.402,YES,OOS,-5.144
2023-08-18,2023-08-08,AUD,LONG,0.135,0.6427,0.6478,0.63805,0.6424,0.794,-0.724,-0.047,NO,OOS,-4.175
2023-09-01,2023-08-22,AUD,LONG,0.115,0.63805,0.64375,0.6424,0.63735,0.893,0.682,-0.11,NO,OOS,-2.402
